HIAG.S;2017-01-01;3005.0
HIAG.S;2018-01-01;3005.0
HIAG.S;2019-01-01;3005.0
HIAG.S;2020-01-01;3005.0
HIAG.S;2021-01-01;3005.0
HIAG.S;2022-01-01;3005.0
HIAG.S;2023-01-01;3005.0
HIAG.S;2024-01-01;3005.0
HICL.L;2016-01-01;
HICL.L;2017-01-01;
HICL.L;2018-01-01;
HICL.L;2019-01-01;
HICL.L;2020-01-01;
HICL.L;2021-01-01;
HICL.L;2022-01-01;
HICL.L;2023-01-01;75.0
HICL.L;2024-01-01;174.0
HIG.N;2016-01-01;
HIG.N;2017-01-01;
HIG.N;2018-01-01;
HIG.N;2019-01-01;
HIG.N;2020-01-01;191303.0
HIG.N;2021-01-01;896595040.0
HIG.N;2022-01-01;64273315.0
HIG.N;2023-01-01;56114.0
HIG.N;2024-01-01;
HIK.L;2016-01-01;
HIK.L;2017-01-01;
HIK.L;2018-01-01;
HIK.L;2019-01-01;
HIK.L;2020-01-01;
HIK.L;2021-01-01;636171.0
HIK.L;2022-01-01;669856.0
HIK.L;2023-01-01;717778.0
HIK.L;2024-01-01;681235.0
HILS.L;2016-01-01;
HILS.L;2017-01-01;
HILS.L;2018-01-01;
HILS.L;2019-01-01;
HILS.L;2020-01-01;
HILS.L;2021-01-01;
HILS.L;2022-01-01;614224.0
HILS.L;2023-01-01;310617.0
HILS.L;2024-01-01;393713.0
HKLD.SI;2016-01-01;
HKLD.SI;2017-01-01;
HKLD.SI;2018-01-01;
HKLD.SI;2019-01-01;
HKLD.SI;2020-01-01;
HKLD.SI;2021-01-01;
HKLD.SI;2022-01-01;413834.0
HKLD.SI;2023-01-01;673581.0
HKLD.SI;2024-01-01;308343.0
HLAG.DE;2016-01-01;3926.0
HLAG.DE;2017-01-01;3926.0
HLAG.DE;2018-01-01;3926.0
HLAG.DE;2019-01-01;3926.0
HLAG.DE;2020-01-01;3926.0
HLAG.DE;2021-01-01;3926.0
HLAG.DE;2022-01-01;3926.0
HLAG.DE;2023-01-01;3926.0
HLAG.DE;2024-01-01;3926.0
HLCL.L;2016-01-01;
HLCL.L;2017-01-01;
HLCL.L;2018-01-01;
HLCL.L;2019-01-01;
HLCL.L;2020-01-01;
HLCL.L;2021-01-01;
HLCL.L;2022-01-01;
HLCL.L;2023-01-01;3465.0
HLCL.L;2024-01-01;3523.39
HLE.DE;2016-01-01;
HLE.DE;2017-01-01;
HLE.DE;2018-01-01;
HLE.DE;2019-01-01;
HLE.DE;2020-01-01;
HLE.DE;2021-01-01;
HLE.DE;2022-01-01;
HLE.DE;2023-01-01;2185902.0
HLE.DE;2024-01-01;2081934.0
HLIT.OQ;2016-01-01;
HLIT.OQ;2017-01-01;
HLIT.OQ;2018-01-01;
HLIT.OQ;2019-01-01;
HLIT.OQ;2020-01-01;28969.0
HLIT.OQ;2021-01-01;40051.0
HLIT.OQ;2022-01-01;53378.0
HLIT.OQ;2023-01-01;
HLIT.OQ;2024-01-01;
HLN.L;2016-01-01;
HLN.L;2017-01-01;
HLN.L;2018-01-01;
HLN.L;2019-01-01;
HLN.L;2020-01-01;
HLN.L;2021-01-01;
HLN.L;2022-01-01;1587000.0
HLN.L;2023-01-01;1609000.0
HLN.L;2024-01-01;1498000.0
HLS.AX;2016-01-01;
HLS.AX;2017-01-01;
HLS.AX;2018-01-01;
HLS.AX;2019-01-01;
HLS.AX;2020-01-01;
HLS.AX;2021-01-01;
HLS.AX;2022-01-01;
HLS.AX;2023-01-01;4310.9
HLS.AX;2024-01-01;4416.8
HLUNa.CO;2016-01-01;
HLUNa.CO;2017-01-01;
HLUNa.CO;2018-01-01;
HLUNa.CO;2019-01-01;99375.0
HLUNa.CO;2020-01-01;89050.0
HLUNa.CO;2021-01-01;96656.0
HLUNa.CO;2022-01-01;95222.0
HLUNa.CO;2023-01-01;99232.0
HLUNa.CO;2024-01-01;
HMSN.ST;2016-01-01;
HMSN.ST;2017-01-01;
HMSN.ST;2018-01-01;
HMSN.ST;2019-01-01;
HMSN.ST;2020-01-01;
HMSN.ST;2021-01-01;
HMSN.ST;2022-01-01;19414.0
HMSN.ST;2023-01-01;25463.0
HMSN.ST;2024-01-01;17917.0
HMb.ST;2016-01-01;
HMb.ST;2017-01-01;
HMb.ST;2018-01-01;
HMb.ST;2019-01-01;8430000.0
HMb.ST;2020-01-01;
HMb.ST;2021-01-01;7332000.0
HMb.ST;2022-01-01;7024000.0
HMb.ST;2023-01-01;6222000.0
HMb.ST;2024-01-01;6337000.0
HNKG_p.DE;2016-01-01;
HNKG_p.DE;2017-01-01;
HNKG_p.DE;2018-01-01;
HNKG_p.DE;2019-01-01;
HNKG_p.DE;2020-01-01;
HNKG_p.DE;2021-01-01;
HNKG_p.DE;2022-01-01;
HNKG_p.DE;2023-01-01;7745000.0
HNKG_p.DE;2024-01-01;11468812.0
HNRGn.DE;2016-01-01;
HNRGn.DE;2017-01-01;
HNRGn.DE;2018-01-01;
HNRGn.DE;2019-01-01;5.79
HNRGn.DE;2020-01-01;3.74
HNRGn.DE;2021-01-01;198.65
HNRGn.DE;2022-01-01;92.25
HNRGn.DE;2023-01-01;68.69
HNRGn.DE;2024-01-01;
HNSA.ST;2016-01-01;
HNSA.ST;2017-01-01;
HNSA.ST;2018-01-01;
HNSA.ST;2019-01-01;
HNSA.ST;2020-01-01;
HNSA.ST;2021-01-01;
HNSA.ST;2022-01-01;5215.6
HNSA.ST;2023-01-01;5970.0
HNSA.ST;2024-01-01;4860.0
HOCM.L;2016-01-01;
HOCM.L;2017-01-01;
HOCM.L;2018-01-01;
HOCM.L;2019-01-01;
HOCM.L;2020-01-01;
HOCM.L;2021-01-01;23.0
HOCM.L;2022-01-01;8.0
HOCM.L;2023-01-01;10.0
HOCM.L;2024-01-01;
HOLMb.ST;2016-01-01;
HOLMb.ST;2017-01-01;
HOLMb.ST;2018-01-01;
HOLMb.ST;2019-01-01;101000.0
HOLMb.ST;2020-01-01;100000.0
HOLMb.ST;2021-01-01;136000.0
HOLMb.ST;2022-01-01;191000.0
HOLMb.ST;2023-01-01;196000.0
HOLMb.ST;2024-01-01;
HOLN.S;2016-01-01;
HOLN.S;2017-01-01;
HOLN.S;2018-01-01;
HOLN.S;2019-01-01;
HOLN.S;2020-01-01;
HOLN.S;2021-01-01;
HOLN.S;2022-01-01;9500000.0
HOLN.S;2023-01-01;7500000.0
HOLN.S;2024-01-01;7300000.0
HON.OQ;2016-01-01;
HON.OQ;2017-01-01;
HON.OQ;2018-01-01;
HON.OQ;2019-01-01;16976983.0
HON.OQ;2020-01-01;15138884.0
HON.OQ;2021-01-01;15324871.0
HON.OQ;2022-01-01;16222277.0
HON.OQ;2023-01-01;15557194.0
HON.OQ;2024-01-01;
HOTG.DE;2016-01-01;
HOTG.DE;2017-01-01;
HOTG.DE;2018-01-01;
HOTG.DE;2019-01-01;3333360.0
HOTG.DE;2020-01-01;2874344.0
HOTG.DE;2021-01-01;2294427.0
HOTG.DE;2022-01-01;2671824.0
HOTG.DE;2023-01-01;3294551.0
HOTG.DE;2024-01-01;2767472.0
HPE.N;2016-01-01;
HPE.N;2017-01-01;
HPE.N;2018-01-01;2729334.0
HPE.N;2019-01-01;2391106.0
HPE.N;2020-01-01;4317573.0
HPE.N;2021-01-01;4787009.0
HPE.N;2022-01-01;5008947.0
HPE.N;2023-01-01;5234945.0
HPE.N;2024-01-01;
HPOLb.ST;2016-01-01;111060.0
HPOLb.ST;2017-01-01;111060.0
HPOLb.ST;2018-01-01;111060.0
HPOLb.ST;2019-01-01;111060.0
HPOLb.ST;2020-01-01;111060.0
HPOLb.ST;2021-01-01;111060.0
HPOLb.ST;2022-01-01;111060.0
HPOLb.ST;2023-01-01;111060.0
HPOLb.ST;2024-01-01;111060.0
HPQ.N;2016-01-01;
HPQ.N;2017-01-01;
HPQ.N;2018-01-01;18600000.0
HPQ.N;2019-01-01;18300000.0
HPQ.N;2020-01-01;17086000.0
HPQ.N;2021-01-01;15068000.0
HPQ.N;2022-01-01;13027000.0
HPQ.N;2023-01-01;11856000.0
HPQ.N;2024-01-01;
HRA.MI;2016-01-01;
HRA.MI;2017-01-01;
HRA.MI;2018-01-01;
HRA.MI;2019-01-01;
HRA.MI;2020-01-01;169.0
HRA.MI;2021-01-01;173.0
HRA.MI;2022-01-01;205.0
HRA.MI;2023-01-01;197.0
HRA.MI;2024-01-01;
HRHO.CA;2016-01-01;
HRHO.CA;2017-01-01;
HRHO.CA;2018-01-01;
HRHO.CA;2019-01-01;
HRHO.CA;2020-01-01;
HRHO.CA;2021-01-01;
HRHO.CA;2022-01-01;8.56
HRHO.CA;2023-01-01;267.9
HRHO.CA;2024-01-01;
HRMS.PA;2016-01-01;
HRMS.PA;2017-01-01;
HRMS.PA;2018-01-01;402900.0
HRMS.PA;2019-01-01;365600.0
HRMS.PA;2020-01-01;336200.0
HRMS.PA;2021-01-01;361800.0
HRMS.PA;2022-01-01;415100.0
HRMS.PA;2023-01-01;462400.0
HRMS.PA;2024-01-01;530107.0
HROM.NS;2016-01-01;477613.0
HROM.NS;2017-01-01;477613.0
HROM.NS;2018-01-01;477613.0
HROM.NS;2019-01-01;477613.0
HROM.NS;2020-01-01;477613.0
HROM.NS;2021-01-01;477613.0
HROM.NS;2022-01-01;477613.0
HROM.NS;2023-01-01;477613.0
HROM.NS;2024-01-01;477613.0
HSBA.L;2016-01-01;
HSBA.L;2017-01-01;
HSBA.L;2018-01-01;
HSBA.L;2019-01-01;
HSBA.L;2020-01-01;704000.0
HSBA.L;2021-01-01;869000.0
HSBA.L;2022-01-01;866000.0
HSBA.L;2023-01-01;880494.0
HSBA.L;2024-01-01;866873.0
HSBK.KZ;2016-01-01;
HSBK.KZ;2017-01-01;
HSBK.KZ;2018-01-01;
HSBK.KZ;2019-01-01;
HSBK.KZ;2020-01-01;
HSBK.KZ;2021-01-01;
HSBK.KZ;2022-01-01;1700.0
HSBK.KZ;2023-01-01;1800.0
HSBK.KZ;2024-01-01;
HSIC.OQ;2016-01-01;
HSIC.OQ;2017-01-01;
HSIC.OQ;2018-01-01;
HSIC.OQ;2019-01-01;
HSIC.OQ;2020-01-01;
HSIC.OQ;2021-01-01;
HSIC.OQ;2022-01-01;549041.0
HSIC.OQ;2023-01-01;513618.0
HSIC.OQ;2024-01-01;
HSII.OQ;2016-01-01;
HSII.OQ;2017-01-01;
HSII.OQ;2018-01-01;
HSII.OQ;2019-01-01;10246.0
HSII.OQ;2020-01-01;12054.0
HSII.OQ;2021-01-01;11422.0
HSII.OQ;2022-01-01;
HSII.OQ;2023-01-01;12774.0
HSII.OQ;2024-01-01;
HST.OQ;2016-01-01;
HST.OQ;2017-01-01;111416.0
HST.OQ;2018-01-01;82469.0
HST.OQ;2019-01-01;87500.0
HST.OQ;2020-01-01;56234.0
HST.OQ;2021-01-01;74359.0
HST.OQ;2022-01-01;
HST.OQ;2023-01-01;29.0
HST.OQ;2024-01-01;
HSW.L;2016-01-01;
HSW.L;2017-01-01;
HSW.L;2018-01-01;
HSW.L;2019-01-01;
HSW.L;2020-01-01;
HSW.L;2021-01-01;
HSW.L;2022-01-01;
HSW.L;2023-01-01;1693.3
HSW.L;2024-01-01;1520.0
HSY.N;2016-01-01;
HSY.N;2017-01-01;
HSY.N;2018-01-01;
HSY.N;2019-01-01;5277895.0
HSY.N;2020-01-01;4828019.0
HSY.N;2021-01-01;4483142.0
HSY.N;2022-01-01;5055719.0
HSY.N;2023-01-01;6224489.0
HSY.N;2024-01-01;
HTGR.L;2016-01-01;11776.0
HTGR.L;2017-01-01;11776.0
HTGR.L;2018-01-01;11776.0
HTGR.L;2019-01-01;11776.0
HTGR.L;2020-01-01;11776.0
HTGR.L;2021-01-01;11776.0
HTGR.L;2022-01-01;11776.0
HTGR.L;2023-01-01;11776.0
HTGR.L;2024-01-01;11776.0
HTTBT.IS;2016-01-01;258.39
HTTBT.IS;2017-01-01;258.39
HTTBT.IS;2018-01-01;258.39
HTTBT.IS;2019-01-01;258.39
HTTBT.IS;2020-01-01;258.39
HTTBT.IS;2021-01-01;258.39
HTTBT.IS;2022-01-01;258.39
HTTBT.IS;2023-01-01;258.39
HTTBT.IS;2024-01-01;258.39
HTWS.L;2016-01-01;
HTWS.L;2017-01-01;
HTWS.L;2018-01-01;
HTWS.L;2019-01-01;
HTWS.L;2020-01-01;
HTWS.L;2021-01-01;
HTWS.L;2022-01-01;14192.86
HTWS.L;2023-01-01;12510.45
HTWS.L;2024-01-01;15293.5
HTZ.OQ;2016-01-01;
HTZ.OQ;2017-01-01;
HTZ.OQ;2018-01-01;
HTZ.OQ;2019-01-01;
HTZ.OQ;2020-01-01;
HTZ.OQ;2021-01-01;
HTZ.OQ;2022-01-01;372638.0
HTZ.OQ;2023-01-01;428990.0
HTZ.OQ;2024-01-01;
HUBS.N;2016-01-01;
HUBS.N;2017-01-01;
HUBS.N;2018-01-01;
HUBS.N;2019-01-01;
HUBS.N;2020-01-01;
HUBS.N;2021-01-01;41630.0
HUBS.N;2022-01-01;41690.0
HUBS.N;2023-01-01;54273.0
HUBS.N;2024-01-01;
HUH1V.HE;2016-01-01;
HUH1V.HE;2017-01-01;
HUH1V.HE;2018-01-01;
HUH1V.HE;2019-01-01;1891000.0
HUH1V.HE;2020-01-01;1809000.0
HUH1V.HE;2021-01-01;1888000.0
HUH1V.HE;2022-01-01;1977000.0
HUH1V.HE;2023-01-01;1741000.0
HUH1V.HE;2024-01-01;1801000.0
HUM.N;2016-01-01;
HUM.N;2017-01-01;
HUM.N;2018-01-01;
HUM.N;2019-01-01;
HUM.N;2020-01-01;439823.0
HUM.N;2021-01-01;4793751.0
HUM.N;2022-01-01;6175405.0
HUM.N;2023-01-01;5566108.0
HUM.N;2024-01-01;7026247.0
HUMAN.ST;2016-01-01;
HUMAN.ST;2017-01-01;
HUMAN.ST;2018-01-01;
HUMAN.ST;2019-01-01;
HUMAN.ST;2020-01-01;
HUMAN.ST;2021-01-01;
HUMAN.ST;2022-01-01;22263.0
HUMAN.ST;2023-01-01;19080.0
HUMAN.ST;2024-01-01;
HUN.N;2016-01-01;
HUN.N;2017-01-01;
HUN.N;2018-01-01;
HUN.N;2019-01-01;
HUN.N;2020-01-01;
HUN.N;2021-01-01;
HUN.N;2022-01-01;4916571.0
HUN.N;2023-01-01;3041964.0
HUN.N;2024-01-01;
HUSQb.ST;2016-01-01;
HUSQb.ST;2017-01-01;
HUSQb.ST;2018-01-01;
HUSQb.ST;2019-01-01;246842.0
HUSQb.ST;2020-01-01;218044.0
HUSQb.ST;2021-01-01;197948.0
HUSQb.ST;2022-01-01;165224.0
HUSQb.ST;2023-01-01;134309.0
HUSQb.ST;2024-01-01;
HWDN.L;2016-01-01;
HWDN.L;2017-01-01;
HWDN.L;2018-01-01;
HWDN.L;2019-01-01;
HWDN.L;2020-01-01;
HWDN.L;2021-01-01;
HWDN.L;2022-01-01;
HWDN.L;2023-01-01;493845.0
HWDN.L;2024-01-01;381127.0
HWM.N;2016-01-01;
HWM.N;2017-01-01;
HWM.N;2018-01-01;
HWM.N;2019-01-01;1770000.0
HWM.N;2020-01-01;900000.0
HWM.N;2021-01-01;1600000.0
HWM.N;2022-01-01;1620000.0
HWM.N;2023-01-01;1890000.0
HWM.N;2024-01-01;1440000.0
HYPRO.OL;2016-01-01;
HYPRO.OL;2017-01-01;
HYPRO.OL;2018-01-01;
HYPRO.OL;2019-01-01;
HYPRO.OL;2020-01-01;
HYPRO.OL;2021-01-01;
HYPRO.OL;2022-01-01;5614.7
HYPRO.OL;2023-01-01;33269.0
HYPRO.OL;2024-01-01;
HZNC.NS;2016-01-01;
HZNC.NS;2017-01-01;
HZNC.NS;2018-01-01;
HZNC.NS;2019-01-01;
HZNC.NS;2020-01-01;
HZNC.NS;2021-01-01;314837.0
HZNC.NS;2022-01-01;369317.0
HZNC.NS;2023-01-01;369654.0
HZNC.NS;2024-01-01;432386.0
IAG.AX;2016-01-01;
IAG.AX;2017-01-01;
IAG.AX;2018-01-01;1183.0
IAG.AX;2019-01-01;1928.0
IAG.AX;2020-01-01;1173.0
IAG.AX;2021-01-01;2248.0
IAG.AX;2022-01-01;2078.0
IAG.AX;2023-01-01;797.0
IAG.AX;2024-01-01;
IBE.MC;2016-01-01;
IBE.MC;2017-01-01;
IBE.MC;2018-01-01;
IBE.MC;2019-01-01;
IBE.MC;2020-01-01;
IBE.MC;2021-01-01;9681117.0
IBE.MC;2022-01-01;2944448.0
IBE.MC;2023-01-01;3730983.0
IBE.MC;2024-01-01;
IBM.N;2016-01-01;
IBM.N;2017-01-01;
IBM.N;2018-01-01;329409.0
IBM.N;2019-01-01;318989.0
IBM.N;2020-01-01;275882.0
IBM.N;2021-01-01;194800.0
IBM.N;2022-01-01;169000.0
IBM.N;2023-01-01;143000.0
IBM.N;2024-01-01;
ICAD.PA;2016-01-01;
ICAD.PA;2017-01-01;
ICAD.PA;2018-01-01;
ICAD.PA;2019-01-01;
ICAD.PA;2020-01-01;
ICAD.PA;2021-01-01;255423.0
ICAD.PA;2022-01-01;319887.0
ICAD.PA;2023-01-01;216553.0
ICAD.PA;2024-01-01;177948.0
ICAG.L;2016-01-01;
ICAG.L;2017-01-01;
ICAG.L;2018-01-01;
ICAG.L;2019-01-01;689.0
ICAG.L;2020-01-01;525.0
ICAG.L;2021-01-01;229.0
ICAG.L;2022-01-01;268.0
ICAG.L;2023-01-01;3000000.0
ICAG.L;2024-01-01;
ICE.N;2016-01-01;
ICE.N;2017-01-01;
ICE.N;2018-01-01;
ICE.N;2019-01-01;
ICE.N;2020-01-01;
ICE.N;2021-01-01;125712.0
ICE.N;2022-01-01;133769.0
ICE.N;2023-01-01;149135.0
ICE.N;2024-01-01;
ICFI.OQ;2016-01-01;
ICFI.OQ;2017-01-01;
ICFI.OQ;2018-01-01;
ICFI.OQ;2019-01-01;6804.0
ICFI.OQ;2020-01-01;5936.0
ICFI.OQ;2021-01-01;2285.0
ICFI.OQ;2022-01-01;3153.0
ICFI.OQ;2023-01-01;3531.0
ICFI.OQ;2024-01-01;
ICGIN.L;2016-01-01;
ICGIN.L;2017-01-01;
ICGIN.L;2018-01-01;
ICGIN.L;2019-01-01;
ICGIN.L;2020-01-01;
ICGIN.L;2021-01-01;
ICGIN.L;2022-01-01;
ICGIN.L;2023-01-01;13286.0
ICGIN.L;2024-01-01;14878.0
ICIR.NS;2016-01-01;
ICIR.NS;2017-01-01;
ICIR.NS;2018-01-01;
ICIR.NS;2019-01-01;
ICIR.NS;2020-01-01;
ICIR.NS;2021-01-01;
ICIR.NS;2022-01-01;177.4
ICIR.NS;2023-01-01;89.8
ICIR.NS;2024-01-01;192.3
ICNT.NS;2016-01-01;
ICNT.NS;2017-01-01;
ICNT.NS;2018-01-01;
ICNT.NS;2019-01-01;
ICNT.NS;2020-01-01;
ICNT.NS;2021-01-01;
ICNT.NS;2022-01-01;115772.6
ICNT.NS;2023-01-01;114273.8
ICNT.NS;2024-01-01;114353.64
ICOS.MI;2016-01-01;125118.0
ICOS.MI;2017-01-01;125118.0
ICOS.MI;2018-01-01;125118.0
ICOS.MI;2019-01-01;125118.0
ICOS.MI;2020-01-01;125118.0
ICOS.MI;2021-01-01;125118.0
ICOS.MI;2022-01-01;125118.0
ICOS.MI;2023-01-01;125118.0
ICOS.MI;2024-01-01;125118.0
IDFB.NS;2016-01-01;2080.6
IDFB.NS;2017-01-01;2080.6
IDFB.NS;2018-01-01;2080.6
IDFB.NS;2019-01-01;2080.6
IDFB.NS;2020-01-01;2080.6
IDFB.NS;2021-01-01;2080.6
IDFB.NS;2022-01-01;2080.6
IDFB.NS;2023-01-01;2080.6
IDFB.NS;2024-01-01;2080.6
IDR.MC;2016-01-01;
IDR.MC;2017-01-01;
IDR.MC;2018-01-01;
IDR.MC;2019-01-01;299163.0
IDR.MC;2020-01-01;255274.0
IDR.MC;2021-01-01;234574.0
IDR.MC;2022-01-01;236688.0
IDR.MC;2023-01-01;236025.0
IDR.MC;2024-01-01;258468.0
IDSI.L;2016-01-01;137777.7778
IDSI.L;2017-01-01;137777.7778
IDSI.L;2018-01-01;137777.7778
IDSI.L;2019-01-01;137777.7778
IDSI.L;2020-01-01;137777.7778
IDSI.L;2021-01-01;137777.7778
IDSI.L;2022-01-01;137777.7778
IDSI.L;2023-01-01;137777.7778
IDSI.L;2024-01-01;137777.7778
IETB.BR;2016-01-01;
IETB.BR;2017-01-01;
IETB.BR;2018-01-01;
IETB.BR;2019-01-01;19.0
IETB.BR;2020-01-01;19.0
IETB.BR;2021-01-01;404984.0
IETB.BR;2022-01-01;400178.4
IETB.BR;2023-01-01;1879105.0
IETB.BR;2024-01-01;2678385.0
IFF.N;2016-01-01;
IFF.N;2017-01-01;
IFF.N;2018-01-01;
IFF.N;2019-01-01;
IFF.N;2020-01-01;1843915.0
IFF.N;2021-01-01;6456862.0
IFF.N;2022-01-01;6894125.0
IFF.N;2023-01-01;4346181.0
IFF.N;2024-01-01;
IFS.N;2016-01-01;
IFS.N;2017-01-01;
IFS.N;2018-01-01;
IFS.N;2019-01-01;
IFS.N;2020-01-01;
IFS.N;2021-01-01;129.12
IFS.N;2022-01-01;1407.26
IFS.N;2023-01-01;561.31
IFS.N;2024-01-01;411.39
IFXGn.DE;2016-01-01;
IFXGn.DE;2017-01-01;
IFXGn.DE;2018-01-01;
IFXGn.DE;2019-01-01;
IFXGn.DE;2020-01-01;
IFXGn.DE;2021-01-01;
IFXGn.DE;2022-01-01;1533431.0
IFXGn.DE;2023-01-01;2094476.0
IFXGn.DE;2024-01-01;1916700.093
IG.MI;2016-01-01;
IG.MI;2017-01-01;
IG.MI;2018-01-01;
IG.MI;2019-01-01;
IG.MI;2020-01-01;
IG.MI;2021-01-01;47300.0
IG.MI;2022-01-01;43200.0
IG.MI;2023-01-01;45400.0
IG.MI;2024-01-01;
IGD.MI;2016-01-01;
IGD.MI;2017-01-01;
IGD.MI;2018-01-01;
IGD.MI;2019-01-01;
IGD.MI;2020-01-01;
IGD.MI;2021-01-01;10348.0
IGD.MI;2022-01-01;7958.0
IGD.MI;2023-01-01;6705.0
IGD.MI;2024-01-01;7449.0
IGG.L;2016-01-01;
IGG.L;2017-01-01;
IGG.L;2018-01-01;
IGG.L;2019-01-01;
IGG.L;2020-01-01;14718.2
IGG.L;2021-01-01;17892.12
IGG.L;2022-01-01;20297.48
IGG.L;2023-01-01;22124.5
IGG.L;2024-01-01;26628.3
IGO.AX;2016-01-01;
IGO.AX;2017-01-01;
IGO.AX;2018-01-01;
IGO.AX;2019-01-01;
IGO.AX;2020-01-01;
IGO.AX;2021-01-01;
IGO.AX;2022-01-01;211.6
IGO.AX;2023-01-01;20729.1
IGO.AX;2024-01-01;25922.2
IGT.N;2016-01-01;
IGT.N;2017-01-01;
IGT.N;2018-01-01;
IGT.N;2019-01-01;832204.0
IGT.N;2020-01-01;620368.0
IGT.N;2021-01-01;754907.0
IGT.N;2022-01-01;811740.0
IGT.N;2023-01-01;1072229.0
IGT.N;2024-01-01;
IHPI.L;2016-01-01;
IHPI.L;2017-01-01;
IHPI.L;2018-01-01;
IHPI.L;2019-01-01;
IHPI.L;2020-01-01;
IHPI.L;2021-01-01;
IHPI.L;2022-01-01;979.0
IHPI.L;2023-01-01;1353.0
IHPI.L;2024-01-01;1370.0
IIFL.NS;2016-01-01;10.21
IIFL.NS;2017-01-01;10.21
IIFL.NS;2018-01-01;10.21
IIFL.NS;2019-01-01;10.21
IIFL.NS;2020-01-01;10.21
IIFL.NS;2021-01-01;10.21
IIFL.NS;2022-01-01;10.21
IIFL.NS;2023-01-01;10.21
IIFL.NS;2024-01-01;10.21
III.L;2016-01-01;
III.L;2017-01-01;
III.L;2018-01-01;
III.L;2019-01-01;
III.L;2020-01-01;
III.L;2021-01-01;
III.L;2022-01-01;2418.7
III.L;2023-01-01;4698.8
III.L;2024-01-01;2091.2
IJMS.KL;2016-01-01;
IJMS.KL;2017-01-01;
IJMS.KL;2018-01-01;
IJMS.KL;2019-01-01;
IJMS.KL;2020-01-01;
IJMS.KL;2021-01-01;
IJMS.KL;2022-01-01;353699.25
IJMS.KL;2023-01-01;807780.3
IJMS.KL;2024-01-01;828064.2
ILC.SN;2016-01-01;14636.0
ILC.SN;2017-01-01;14636.0
ILC.SN;2018-01-01;14636.0
ILC.SN;2019-01-01;14636.0
ILC.SN;2020-01-01;14636.0
ILC.SN;2021-01-01;14636.0
ILC.SN;2022-01-01;14636.0
ILC.SN;2023-01-01;14636.0
ILC.SN;2024-01-01;14636.0
ILMN.OQ;2016-01-01;
ILMN.OQ;2017-01-01;
ILMN.OQ;2018-01-01;
ILMN.OQ;2019-01-01;72915.0
ILMN.OQ;2020-01-01;
ILMN.OQ;2021-01-01;100351.0
ILMN.OQ;2022-01-01;138563.0
ILMN.OQ;2023-01-01;131929.0
ILMN.OQ;2024-01-01;62264.0
ILTY.MI;2016-01-01;
ILTY.MI;2017-01-01;
ILTY.MI;2018-01-01;
ILTY.MI;2019-01-01;
ILTY.MI;2020-01-01;2.0
ILTY.MI;2021-01-01;5.4
ILTY.MI;2022-01-01;2925.7
ILTY.MI;2023-01-01;4550.5
ILTY.MI;2024-01-01;
IMAF.PA;2016-01-01;
IMAF.PA;2017-01-01;
IMAF.PA;2018-01-01;
IMAF.PA;2019-01-01;
IMAF.PA;2020-01-01;
IMAF.PA;2021-01-01;436284.5
IMAF.PA;2022-01-01;714936.0
IMAF.PA;2023-01-01;
IMAF.PA;2024-01-01;
IMB.L;2016-01-01;
IMB.L;2017-01-01;
IMB.L;2018-01-01;
IMB.L;2019-01-01;
IMB.L;2020-01-01;
IMB.L;2021-01-01;
IMB.L;2022-01-01;
IMB.L;2023-01-01;531746.9135
IMB.L;2024-01-01;678527.0
IMG.TO;2016-01-01;326971.0
IMG.TO;2017-01-01;326971.0
IMG.TO;2018-01-01;326971.0
IMG.TO;2019-01-01;326971.0
IMG.TO;2020-01-01;326971.0
IMG.TO;2021-01-01;326971.0
IMG.TO;2022-01-01;326971.0
IMG.TO;2023-01-01;326971.0
IMG.TO;2024-01-01;326971.0
IMI.L;2016-01-01;
IMI.L;2017-01-01;
IMI.L;2018-01-01;
IMI.L;2019-01-01;
IMI.L;2020-01-01;
IMI.L;2021-01-01;461842.0
IMI.L;2022-01-01;393716.0
IMI.L;2023-01-01;388760.0
IMI.L;2024-01-01;401590.0
INBK.NS;2016-01-01;
INBK.NS;2017-01-01;
INBK.NS;2018-01-01;
INBK.NS;2019-01-01;
INBK.NS;2020-01-01;
INBK.NS;2021-01-01;7810.0
INBK.NS;2022-01-01;6050.0
INBK.NS;2023-01-01;2181.0
INBK.NS;2024-01-01;2098.0
INDV.L;2016-01-01;66927.0
INDV.L;2017-01-01;66927.0
INDV.L;2018-01-01;66927.0
INDV.L;2019-01-01;66927.0
INDV.L;2020-01-01;66927.0
INDV.L;2021-01-01;66927.0
INDV.L;2022-01-01;66927.0
INDV.L;2023-01-01;66927.0
INDV.L;2024-01-01;66927.0
INF.L;2016-01-01;
INF.L;2017-01-01;
INF.L;2018-01-01;163567.0
INF.L;2019-01-01;169230.0
INF.L;2020-01-01;132389.0
INF.L;2021-01-01;139369.0
INF.L;2022-01-01;158916.0
INF.L;2023-01-01;201123.0
INF.L;2024-01-01;234680.0
INGP.WA;2016-01-01;
INGP.WA;2017-01-01;
INGP.WA;2018-01-01;
INGP.WA;2019-01-01;217.0
INGP.WA;2020-01-01;160.0
INGP.WA;2021-01-01;131.0
INGP.WA;2022-01-01;87.0
INGP.WA;2023-01-01;55.0
INGP.WA;2024-01-01;49.0
INKP.JK;2016-01-01;
INKP.JK;2017-01-01;
INKP.JK;2018-01-01;
INKP.JK;2019-01-01;
INKP.JK;2020-01-01;
